id,name,team,opponent,event_start,position,salary
MtH3-LPouTERsZVdNt76JXxktD7N,Jake Hubenak,SA,ATL,16:00 2019-03-17,QB,5000
MsbPuETToV8YVFQPwTrERk9SgJlw,Aaron Green,SA,ATL,16:00 2019-03-17,RB,3000
MsQPaUeKdRzJSNKUmf9eYi6fhFDv,"Kenneth Farrow, II",SA,ATL,16:00 2019-03-17,RB,6100
Mr5k7hAZFnvFAoDhfOnpMECSCZeC,Tarean Folston,ATL,SA,16:00 2019-03-17,RB,5800
MrC4LfT3GwLOnCAWsvExRaRLyldW,Jake Sutherland,ATL,SA,16:00 2019-03-17,TE,3000
MrCulWiIV_vBdrkYTrojBDpun75X,Aaron Murray,ATL,SA,16:00 2019-03-17,QB,6600
MrheAoooRuZ0B2xqcIr7XnBLZDoW,Matt Simms,ATL,SA,16:00 2019-03-17,QB,5200
Mtccg6qR_cXjZPWD-JqIMgEmOgXU,Stephen Hill,ATL,SA,16:00 2019-03-17,WR,3000
Mq-GmGW4EfGjMYsrlxSJKz4Rpa6d,Bug Howard,ATL,SA,16:00 2019-03-17,WR,3600
Mq5jqU-HbUqVHtCp9BI77nm6KnRB,Bernard Reedy,ATL,SA,16:00 2019-03-17,WR,3000
Mp30XHE6WaeCGjZAycOZ50NgWvu2,Evan Rodriguez,SA,ATL,16:00 2019-03-17,TE,3000
Mp3zvfSwOo1W0Pu37w7W0tEq-jEF,Deniko Carter,ATL,SA,16:00 2019-03-17,WR,3000
Mq1PLV5lOhdKtKO1E4E8csP5AGe-,Darius Powe,ORL,ARI,20:00 2019-03-16,WR,3000
MnW1pnxhq1tu9cMCejhSxbh5LHKQ,Samajie Grant,ARI,ORL,20:00 2019-03-16,RB,3000
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,ARI,20:00 2019-03-16,WR,5400
MgiboeFU3bSFzK6KxPa-Xr10FHAw,Larry Rose III,ARI,ORL,20:00 2019-03-16,RB,3000
Mhbe28QXW-wYnR-q3KPOP8y4ydgD,Tim Cook,ARI,ORL,20:00 2019-03-16,RB,3400
MiHUI6U2HGfaMX3s0w6-GEg1ERms,Joseph Fauria,ARI,ORL,20:00 2019-03-16,TE,3000
MkJMaeehojJ_G2FTn43DdskqOBtE,Richard Mullaney,ARI,ORL,20:00 2019-03-16,WR,3000
MrC-mlcr-mSePbIBVLTOeXgH2s6b,Gerald Christian,ARI,ORL,20:00 2019-03-16,TE,3200
MrSQS2wxF2mfqsspmu9k1xp0T5Ua,Anthony Amos,ARI,ORL,20:00 2019-03-16,WR,3000
MriNVkKuGd_7mZC31wwRWv2aZvyt,Terron Ward,ARI,ORL,20:00 2019-03-16,RB,3000
MsVVZ3LC_heuEr4PWNhGVHQeCy2Z,Corey Willis,ARI,ORL,20:00 2019-03-16,WR,3000
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,ARI,20:00 2019-03-16,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,ARI,20:00 2019-03-16,WR,3100
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,ARI,20:00 2019-03-16,QB,5000
MpRU0C_0yu9AV3-irCNvEP4ik4Cu,Cobi Hamilton,ARI,ORL,20:00 2019-03-16,WR,3000
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,ARI,20:00 2019-03-16,TE,4500
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,ARI,20:00 2019-03-16,RB,3000
MoGqBldvEW-p3_ryF0QTr1kfy6r_,"Kenneth Walker, III",ARI,ORL,20:00 2019-03-16,WR,3000
Mm7snAx05W5tu1iKEJZ1r5GxNG-z,Rashad Ross,ARI,ORL,20:00 2019-03-16,WR,7600
Mm0riXVGYMOcU0-4HX2X9MACj5kz,Brandon Doughty,ARI,ORL,20:00 2019-03-16,QB,5000
Mlkn1pQPSwR3LemN-XCL48ySzaYZ,Chris Thompson,ORL,ARI,20:00 2019-03-16,WR,3100
Mljhybw7om52eXm6ZeD_ANOK77jn,Matt Weiser,ORL,ARI,20:00 2019-03-16,TE,3000
MlcxcyvoaMkgMadxjz-PrXKAmhCJ,Ryan Green,ORL,ARI,20:00 2019-03-16,RB,3000
MkiXHB9MYn5EIMB45S7Fibn3RG3M,Sean Price,ORL,ARI,20:00 2019-03-16,TE,3000
Mj3fRB3AVS12OCsIskMz_0PDffQy,Quinn McQueary,ARI,ORL,20:00 2019-03-16,QB,5000
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,ARI,20:00 2019-03-16,WR,3000
MkPvvbYvaVNNPxdSnPAYxFKkEa0Y,John Wolford,ARI,ORL,20:00 2019-03-16,QB,6000
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,ARI,20:00 2019-03-16,TE,3000
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,ARI,20:00 2019-03-16,RB,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,ARI,20:00 2019-03-16,RB,5700
MvM6zxqfCqHooC6YhCoxuaHlBAMU,Trevor Knight,ARI,ORL,20:00 2019-03-16,QB,5000
MvRJwCF7_74J3VsAWRubhjoJgHM5,Bryce Williams,ARI,ORL,20:00 2019-03-16,TE,3000
MvMPK87RjthDpgkxi-5PMRJI56FG,Marquis Bundy,ARI,ORL,20:00 2019-03-16,WR,4400
Mu3ahBJhqQJBfhINO9AsuKwQQjAu,Jaelen Strong,ARI,ORL,20:00 2019-03-16,WR,3000
Mu0CsHf-olJEt5aQgvVNLyXY3QIx,Deion Holliman,ARI,ORL,20:00 2019-03-16,WR,3000
Mvos-CiReB7Xgv_4M0LSY8WsAuH8,Charles Johnson,ORL,ARI,20:00 2019-03-16,WR,8000
Muh23P6Whs1oYp8njPCCEt0psh-G,Akeem Hunt,ORL,ARI,20:00 2019-03-16,RB,4600
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,ARI,20:00 2019-03-16,WR,4700
Mt0Ys7B1YbqS9FIrnOpWzssu2FCJ,Eli Jenkins,ARI,ORL,20:00 2019-03-16,QB,5000
MsuqKLUycZ4oZeSa_8mp-GpOy_Gd,Connor Hamlett,ARI,ORL,20:00 2019-03-16,TE,3000
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,ARI,20:00 2019-03-16,WR,3000
Msab37KDSF5Dmhxdpo2luJzxkEiP,Justin Stockton,ARI,ORL,20:00 2019-03-16,RB,3300
MrbAjODhVSr6W7hTaAmC8u0WN9pK,Freddie Martino,ARI,ORL,20:00 2019-03-16,WR,3900
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,ARI,20:00 2019-03-16,RB,5500
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,ARI,20:00 2019-03-16,QB,5000
Mqov-trF95R18wq3KsfAxd4YinmG,Jhurell Pressley,ARI,ORL,20:00 2019-03-16,RB,5300
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,ARI,20:00 2019-03-16,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,ARI,20:00 2019-03-16,QB,7100
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,ARI,20:00 2019-03-16,WR,3200
Mq_R498PrH4WBG5Q138b6sQggVKp,Jack Heneghan,ARI,ORL,20:00 2019-03-16,QB,5000
Mpz1d05mfi4t5VeyehpsANqewBsr,Thomas Duarte,ARI,ORL,20:00 2019-03-16,TE,3600
MqCPKOT_ZV5JF4DiAFXApaaqOtlf,Cam  Serigne,ARI,ORL,20:00 2019-03-16,TE,3000
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,MEM,16:00 2019-03-16,WR,3000
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,MEM,16:00 2019-03-16,WR,6000
MlYbA1bE5pTsO11ZvxV5Nn1xsrYI,Ryan Timmons,MEM,SL,16:00 2019-03-16,WR,3000
Mnkh1iQb4Y5isX532bIn6EImwKO-,Brandon Silvers,MEM,SL,16:00 2019-03-16,QB,5000
Mt4gflZxeBPVG4lzKOMS1mXCg5_l,Dillon Beard,MEM,SL,16:00 2019-03-16,TE,3000
Mpc5pPtq5oFQrAk8nDVXnbKV4P1D,Gerrard Sheppard,MEM,SL,16:00 2019-03-16,WR,3500
MpZypZ4X4DO9uNQNzutAgaUT0XKI,Dontez Byrd,MEM,SL,16:00 2019-03-16,WR,3900
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,MEM,16:00 2019-03-16,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,MEM,16:00 2019-03-16,RB,6400
Mn4R-c0RduILnqgZnvZjH3Jd8MVD,Chris Givens,MEM,SL,16:00 2019-03-16,WR,3000
Mop_drX-yj7HIefEAlUHoDVCH_iA,Matt Asiata,SL,MEM,16:00 2019-03-16,RB,3200
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,MEM,16:00 2019-03-16,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,MEM,16:00 2019-03-16,WR,3000
MnFNOyNyHw3fXrcKp2lxuEu1-nwP,"Alton ""Pig"" Howard",MEM,SL,16:00 2019-03-16,WR,4100
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,MEM,16:00 2019-03-16,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,MEM,16:00 2019-03-16,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,MEM,16:00 2019-03-16,WR,3700
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,MEM,16:00 2019-03-16,TE,4700
MmdtBPUESCj6etrJlxQqHVJwRPKO,Kenny Hilliard,MEM,SL,16:00 2019-03-16,RB,3000
MmMr1PqQzXo0ZVHk39O2j4ktgFhu,Adrien Robinson,MEM,SL,16:00 2019-03-16,TE,3000
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,MEM,16:00 2019-03-16,TE,3000
Mjwho2KhxUh6xpMCmX3U-V_km0UF,Damore'ea Stringfellow,MEM,SL,16:00 2019-03-16,WR,3000
MjnRSiLQsYyZvE5hxod1B0h_Ignj,Zach Mettenberger,MEM,SL,16:00 2019-03-16,QB,5900
Mv78XJQcm2iMIRm38XWREbfs4rvz,Kaelin Clay,SL,MEM,16:00 2019-03-16,WR,3100
MjQz3RHcgjyoXXVYFkrbYJBL3yvn,Zac Stacy,MEM,SL,16:00 2019-03-16,RB,6500
MhrAJwyKga3UBoK-J_v307TucpTf,Troy Cook,MEM,SL,16:00 2019-03-16,QB,5000
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,MEM,16:00 2019-03-16,RB,3600
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,SL,16:00 2019-03-16,RB,3100
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,SL,16:00 2019-03-16,TE,3100
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,SL,16:00 2019-03-16,WR,3800
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,MEM,16:00 2019-03-16,QB,5500
MqUNgf7DkM8xOxpVt6pmQt79ZCm4,Shane Wynn,SL,MEM,16:00 2019-03-16,WR,3000
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,SL,16:00 2019-03-16,WR,5000
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,MEM,16:00 2019-03-16,QB,5000
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,SL,MEM,16:00 2019-03-16,WR,4100
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,MEM,16:00 2019-03-16,WR,3000
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,SL,16:00 2019-03-16,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,SL,16:00 2019-03-16,TE,3000
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,SL,16:00 2019-03-16,RB,3000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,MEM,16:00 2019-03-16,TE,3300
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,MEM,16:00 2019-03-16,QB,5200
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,SL,16:00 2019-03-16,QB,5000
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,SL,16:00 2019-03-16,QB,5000
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,MEM,16:00 2019-03-16,WR,4200
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,SL,16:00 2019-03-16,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,SL,16:00 2019-03-16,WR,3000
MoMLwv0BMkB3spUFMbLxO_bsFEQ3,Sherman Badie,MEM,SL,16:00 2019-03-16,RB,3800
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,SL,16:00 2019-03-16,RB,3000
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,MEM,16:00 2019-03-16,TE,3000
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,SL,16:00 2019-03-16,WR,3000
