id,name,team,opponent,event_start,position,salary
MmbkMuW2p6t8_L4aprsO3viyTzyY,Lawrence Pittman,ATL,BIR,16:00 2019-02-24,RB,3500
Mmn17YhtJ2sO5nrF_20WT9BB6c_c,Busta Anderson,BIR,ATL,16:00 2019-02-24,TE,3000
Ml9cOZHecV3pc9mEGX4ZR4Y6ZkMB,Amba Etta-Tawo,BIR,ATL,16:00 2019-02-24,WR,3000
Mkzk3MIyF7JAQcd78N4W7Duh2SUq,Ervin Philips,ATL,BIR,16:00 2019-02-24,WR,3000
MkpKbd9cizc4HjHP8RKBiKXmRtUz,Peter Pujals,ATL,BIR,16:00 2019-02-24,QB,5000
Mk5lf0dU6nBJfH5Gbsl59VPbwcyu,Montay Crockett,ATL,BIR,16:00 2019-02-24,WR,3700
MkF5UPgoj0KxTC06w0oSTc74NNC8,Marcus McDade,BIR,ATL,16:00 2019-02-24,QB,5000
Mm2ZwVxSGkw3OqT1GyqzErHBxJeK,Charles Standberry Jr.,ATL,BIR,16:00 2019-02-24,TE,3000
Mg5pmFv_IbDbejfUsLji-uwwKVUv,Ladarius Perkins,BIR,ATL,16:00 2019-02-24,RB,3100
MhEdk0XQnfjfHbj3AB3JlgfakHH9,Connor Davis,BIR,ATL,16:00 2019-02-24,TE,3600
MjqXp-M0egZj0qqf9VW--WdOhYOU,James Quick,ATL,BIR,16:00 2019-02-24,WR,3000
MvmOLxRYf5EpHnnw3KboJ64aj5U8,Quinton Patton,BIR,ATL,16:00 2019-02-24,WR,6300
Mu4gOaZiYHNFV7pyrOxZm92AjVLZ,Blake Sims,BIR,ATL,16:00 2019-02-24,QB,5000
MuMIoRMMnHjBlagLQoZ8W-WP6E-w,Amir Carlisle,BIR,ATL,16:00 2019-02-24,WR,3000
MtxZDLCI9Z9AfrQcpOyEKUQ0QHgg,Austin Duke,ATL,BIR,16:00 2019-02-24,WR,3000
MsyVDBtdKsgCYjpATLWxD0sH7Blm,Ty Isaac,BIR,ATL,16:00 2019-02-24,RB,3000
MuYoCSN_reGSvVl8Z35Cp34r5CNV,Jack Bramswig,BIR,ATL,16:00 2019-02-24,WR,3000
MseOmwcB9ERo5Yb_5ejbYhmFxa5b,Keith Price,BIR,ATL,16:00 2019-02-24,QB,5000
Mr7oBK_kj71615Ehxf9STz61Vmk8,Akrum Wadley,ATL,BIR,16:00 2019-02-24,RB,4300
Mr5k7hAZFnvFAoDhfOnpMECSCZeC,Tarean Folston,ATL,BIR,16:00 2019-02-24,RB,3900
MrC4LfT3GwLOnCAWsvExRaRLyldW,Jake Sutherland,ATL,BIR,16:00 2019-02-24,TE,3000
MrCulWiIV_vBdrkYTrojBDpun75X,Aaron Murray,ATL,BIR,16:00 2019-02-24,QB,5100
MrheAoooRuZ0B2xqcIr7XnBLZDoW,Matt Simms,ATL,BIR,16:00 2019-02-24,QB,5900
Mtccg6qR_cXjZPWD-JqIMgEmOgXU,Stephen Hill,ATL,BIR,16:00 2019-02-24,WR,3000
Mq-GmGW4EfGjMYsrlxSJKz4Rpa6d,Bug Howard,ATL,BIR,16:00 2019-02-24,WR,3100
Mq5jqU-HbUqVHtCp9BI77nm6KnRB,Bernard Reedy,ATL,BIR,16:00 2019-02-24,WR,3000
Mq1RStymgc8cFWxr8p8ySYfeWKpF,Lonnie Outlaw,BIR,ATL,16:00 2019-02-24,WR,3000
Mqz4RQPwnByj6JuzUIzmWhzhiSZw,Garrett Hudson,ATL,BIR,16:00 2019-02-24,TE,3000
MqGR0OsIc73esNR_54QUDDV-b4cW,Weslye Saunders,BIR,ATL,16:00 2019-02-24,TE,3700
Mp3zvfSwOo1W0Pu37w7W0tEq-jEF,Deniko Carter,ATL,BIR,16:00 2019-02-24,WR,3000
MpyqEM1_gXIsD4IUZIqZWH4orGOo,L'Damian Washington,BIR,ATL,16:00 2019-02-24,WR,4600
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,MEM,20:00 2019-02-23,WR,6500
MlYbA1bE5pTsO11ZvxV5Nn1xsrYI,Ryan Timmons,MEM,ORL,20:00 2019-02-23,WR,3000
Mnkh1iQb4Y5isX532bIn6EImwKO-,Brandon Silvers,MEM,ORL,20:00 2019-02-23,QB,5000
Mt4gflZxeBPVG4lzKOMS1mXCg5_l,Dillon Beard,MEM,ORL,20:00 2019-02-23,TE,3000
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,MEM,20:00 2019-02-23,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,MEM,20:00 2019-02-23,WR,3000
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,MEM,20:00 2019-02-23,QB,5000
MpkM19wHcTzqtPuDQxIovjKHekxo,Brett Thompson,MEM,ORL,20:00 2019-02-23,TE,3000
Mph_vDZF7hYhTHbYAs9uSBy2_cQT,Luke Papilion,MEM,ORL,20:00 2019-02-23,TE,3000
Mpc5pPtq5oFQrAk8nDVXnbKV4P1D,Gerrard Sheppard,MEM,ORL,20:00 2019-02-23,WR,3000
MpZypZ4X4DO9uNQNzutAgaUT0XKI,Dontez Byrd,MEM,ORL,20:00 2019-02-23,WR,3100
MpcFBQh6-Fg1SlkG43E2ZJu4F13w,Rajion Neal,MEM,ORL,20:00 2019-02-23,RB,3000
Mn4R-c0RduILnqgZnvZjH3Jd8MVD,Chris Givens,MEM,ORL,20:00 2019-02-23,WR,3000
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,MEM,20:00 2019-02-23,TE,3100
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,MEM,20:00 2019-02-23,RB,3000
MnFNOyNyHw3fXrcKp2lxuEu1-nwP,"Alton ""Pig"" Howard",MEM,ORL,20:00 2019-02-23,WR,5600
MoMrGcVxY9-wFwve2Zt5mI2-zP6U,Marvin Bracy-Williams Jr.,ORL,MEM,20:00 2019-02-23,WR,3000
MmdtBPUESCj6etrJlxQqHVJwRPKO,Kenny Hilliard,MEM,ORL,20:00 2019-02-23,RB,3000
MmMr1PqQzXo0ZVHk39O2j4ktgFhu,Adrien Robinson,MEM,ORL,20:00 2019-02-23,TE,3100
Mlkn1pQPSwR3LemN-XCL48ySzaYZ,Chris Thompson,ORL,MEM,20:00 2019-02-23,WR,4700
Mljhybw7om52eXm6ZeD_ANOK77jn,Matt Weiser,ORL,MEM,20:00 2019-02-23,TE,3000
MlcxcyvoaMkgMadxjz-PrXKAmhCJ,Ryan Green,ORL,MEM,20:00 2019-02-23,RB,3100
MkiXHB9MYn5EIMB45S7Fibn3RG3M,Sean Price,ORL,MEM,20:00 2019-02-23,TE,3100
Mjwho2KhxUh6xpMCmX3U-V_km0UF,Damore'ea Stringfellow,MEM,ORL,20:00 2019-02-23,WR,3000
MjnRSiLQsYyZvE5hxod1B0h_Ignj,Zach Mettenberger,MEM,ORL,20:00 2019-02-23,QB,5100
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,MEM,20:00 2019-02-23,WR,3000
MjQz3RHcgjyoXXVYFkrbYJBL3yvn,Zac Stacy,MEM,ORL,20:00 2019-02-23,RB,7100
MhrAJwyKga3UBoK-J_v307TucpTf,Troy Cook,MEM,ORL,20:00 2019-02-23,QB,5000
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,ORL,20:00 2019-02-23,RB,3200
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,MEM,20:00 2019-02-23,TE,3000
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,ORL,20:00 2019-02-23,TE,3200
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,ORL,20:00 2019-02-23,WR,3000
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,MEM,20:00 2019-02-23,RB,3000
MgxG_MZnCIzQe61Rs-52kwgWmlWe,Colin Jeter,MEM,ORL,20:00 2019-02-23,TE,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,MEM,20:00 2019-02-23,RB,4800
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,ORL,MEM,20:00 2019-02-23,WR,3000
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,ORL,20:00 2019-02-23,WR,5500
MvRhbzA3GEwC-zxSrwZWFZV76v8-,Kayaune Ross,MEM,ORL,20:00 2019-02-23,WR,3300
MvEvRFFI39o_zKhDxJObMb9OAJA5,Fabian Guerra,MEM,ORL,20:00 2019-02-23,WR,3200
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,ORL,20:00 2019-02-23,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,ORL,20:00 2019-02-23,TE,3000
Mvos-CiReB7Xgv_4M0LSY8WsAuH8,Charles Johnson,ORL,MEM,20:00 2019-02-23,WR,7400
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,ORL,20:00 2019-02-23,RB,3000
Muh23P6Whs1oYp8njPCCEt0psh-G,Akeem Hunt,ORL,MEM,20:00 2019-02-23,RB,5300
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,ORL,20:00 2019-02-23,QB,5000
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,MEM,20:00 2019-02-23,WR,4300
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,ORL,20:00 2019-02-23,QB,5300
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,MEM,20:00 2019-02-23,WR,3000
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,ORL,20:00 2019-02-23,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,ORL,20:00 2019-02-23,WR,3000
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,ORL,20:00 2019-02-23,RB,3000
MrkELcFs7bHoH31xKsU5oBinE-I7,Matt Sewall,ORL,MEM,20:00 2019-02-23,WR,3000
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,MEM,20:00 2019-02-23,RB,4000
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,MEM,20:00 2019-02-23,QB,5000
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,ORL,20:00 2019-02-23,WR,3000
Mqbg-4ckUMP8u12vO9plCn3aZdaT,Justin Hunt,MEM,ORL,20:00 2019-02-23,WR,3000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,MEM,20:00 2019-02-23,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,MEM,20:00 2019-02-23,QB,7300
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,MEM,20:00 2019-02-23,WR,3000
MqAqgAiieUG6UqLAKWJxf7Ibmo59,Jeff Godfrey,ORL,MEM,20:00 2019-02-23,WR,3000
MgiboeFU3bSFzK6KxPa-Xr10FHAw,Larry Rose III,ARI,SL,15:00 2019-02-23,RB,3300
Mhbe28QXW-wYnR-q3KPOP8y4ydgD,Tim Cook,ARI,SL,15:00 2019-02-23,RB,4400
MiHUI6U2HGfaMX3s0w6-GEg1ERms,Joseph Fauria,ARI,SL,15:00 2019-02-23,TE,3000
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,ARI,15:00 2019-02-23,WR,3200
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,ARI,15:00 2019-02-23,WR,4500
MiSSZT8KHTyWVc1bPk3q0eGMfHjP,Keith Jr. Rucker,SL,ARI,15:00 2019-02-23,RB,3000
