id,name,team,opponent,event_start,position,salary
Msab37KDSF5Dmhxdpo2luJzxkEiP,Justin Stockton,ARI,SA,20:00 2019-03-10,RB,3200
MsQPaUeKdRzJSNKUmf9eYi6fhFDv,"Kenneth Farrow, II",SA,ARI,20:00 2019-03-10,RB,6700
MrbAjODhVSr6W7hTaAmC8u0WN9pK,Freddie Martino,ARI,SA,20:00 2019-03-10,WR,3700
MqZf-3qxsCos4Y7zFSAGW72De8Qa,Josh Huff,ARI,SA,20:00 2019-03-10,WR,5600
Mqov-trF95R18wq3KsfAxd4YinmG,Jhurell Pressley,ARI,SA,20:00 2019-03-10,RB,6900
Mq_R498PrH4WBG5Q138b6sQggVKp,Jack Heneghan,ARI,SA,20:00 2019-03-10,QB,5000
Mp30XHE6WaeCGjZAycOZ50NgWvu2,Evan Rodriguez,SA,ARI,20:00 2019-03-10,TE,3300
Mpz1d05mfi4t5VeyehpsANqewBsr,Thomas Duarte,ARI,SA,20:00 2019-03-10,TE,3200
Mg_WjBJbfsSmhgblX-ChTqgx2QNj,Denard Robinson,ATL,MEM,16:00 2019-03-10,RB,3700
MgXuu1IplE-oQRh9H5EBHX0Uzs_J,Seantavius Jones,ATL,MEM,16:00 2019-03-10,WR,4400
MiIK7hSbu0NBdYcQyeRrXYckoMiR,Justin Thomas,ATL,MEM,16:00 2019-03-10,WR,3300
MknoSN9MGmBuZzYLHMocyN2vdMN3,James Clark,ATL,MEM,16:00 2019-03-10,WR,3000
MnrSf8JxresR48TO7cfWeGP_-rcC,Bronson Hill,ATL,MEM,16:00 2019-03-10,RB,3000
Mof0DIIcKBs9BlqLq7I1kGSR4pnx,Keith Towbridge,ATL,MEM,16:00 2019-03-10,TE,3700
MlYbA1bE5pTsO11ZvxV5Nn1xsrYI,Ryan Timmons,MEM,ATL,16:00 2019-03-10,WR,3000
Mnkh1iQb4Y5isX532bIn6EImwKO-,Brandon Silvers,MEM,ATL,16:00 2019-03-10,QB,5000
Mt4gflZxeBPVG4lzKOMS1mXCg5_l,Dillon Beard,MEM,ATL,16:00 2019-03-10,TE,3000
MpewpcPmXWw7dlR2o48Yu7NOKPbQ,Brandon Radcliff,ATL,MEM,16:00 2019-03-10,RB,4500
Mph_vDZF7hYhTHbYAs9uSBy2_cQT,Luke Papilion,MEM,ATL,16:00 2019-03-10,TE,3000
Mpc5pPtq5oFQrAk8nDVXnbKV4P1D,Gerrard Sheppard,MEM,ATL,16:00 2019-03-10,WR,4200
MpZypZ4X4DO9uNQNzutAgaUT0XKI,Dontez Byrd,MEM,ATL,16:00 2019-03-10,WR,4000
MpLSJ46k-Ofo2ScV_SnFatgxLtQq,Justin Holman,ATL,MEM,16:00 2019-03-10,QB,5000
Mn4R-c0RduILnqgZnvZjH3Jd8MVD,Chris Givens,MEM,ATL,16:00 2019-03-10,WR,3000
MnFNOyNyHw3fXrcKp2lxuEu1-nwP,"Alton ""Pig"" Howard",MEM,ATL,16:00 2019-03-10,WR,4600
MmuNa1g5wLa6Qj-ndC8Iav3eT1xT,Malachi Jones,ATL,MEM,16:00 2019-03-10,WR,5800
MmdtBPUESCj6etrJlxQqHVJwRPKO,Kenny Hilliard,MEM,ATL,16:00 2019-03-10,RB,3000
MmbkMuW2p6t8_L4aprsO3viyTzyY,Lawrence Pittman,ATL,MEM,16:00 2019-03-10,RB,3300
MmMr1PqQzXo0ZVHk39O2j4ktgFhu,Adrien Robinson,MEM,ATL,16:00 2019-03-10,TE,3100
Mkzk3MIyF7JAQcd78N4W7Duh2SUq,Ervin Philips,ATL,MEM,16:00 2019-03-10,WR,3200
MkpKbd9cizc4HjHP8RKBiKXmRtUz,Peter Pujals,ATL,MEM,16:00 2019-03-10,QB,5000
Mk5lf0dU6nBJfH5Gbsl59VPbwcyu,Montay Crockett,ATL,MEM,16:00 2019-03-10,WR,4400
Mjwho2KhxUh6xpMCmX3U-V_km0UF,Damore'ea Stringfellow,MEM,ATL,16:00 2019-03-10,WR,3000
MjnRSiLQsYyZvE5hxod1B0h_Ignj,Zach Mettenberger,MEM,ATL,16:00 2019-03-10,QB,6100
Mm2ZwVxSGkw3OqT1GyqzErHBxJeK,Charles Standberry Jr.,ATL,MEM,16:00 2019-03-10,TE,3000
MjQz3RHcgjyoXXVYFkrbYJBL3yvn,Zac Stacy,MEM,ATL,16:00 2019-03-10,RB,6300
MhrAJwyKga3UBoK-J_v307TucpTf,Troy Cook,MEM,ATL,16:00 2019-03-10,QB,5000
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,ATL,16:00 2019-03-10,RB,3200
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,ATL,16:00 2019-03-10,TE,4000
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,ATL,16:00 2019-03-10,WR,4100
MgxG_MZnCIzQe61Rs-52kwgWmlWe,Colin Jeter,MEM,ATL,16:00 2019-03-10,TE,3000
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,ATL,16:00 2019-03-10,WR,5200
MjqXp-M0egZj0qqf9VW--WdOhYOU,James Quick,ATL,MEM,16:00 2019-03-10,WR,3600
MvEvRFFI39o_zKhDxJObMb9OAJA5,Fabian Guerra,MEM,ATL,16:00 2019-03-10,WR,3000
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,ATL,16:00 2019-03-10,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,ATL,16:00 2019-03-10,TE,3000
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,ATL,16:00 2019-03-10,RB,3000
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,ATL,16:00 2019-03-10,QB,5000
MtxZDLCI9Z9AfrQcpOyEKUQ0QHgg,Austin Duke,ATL,MEM,16:00 2019-03-10,WR,3000
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,ATL,16:00 2019-03-10,QB,5000
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,ATL,16:00 2019-03-10,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,ATL,16:00 2019-03-10,WR,3000
MoMLwv0BMkB3spUFMbLxO_bsFEQ3,Sherman Badie,MEM,ATL,16:00 2019-03-10,RB,4600
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,ATL,16:00 2019-03-10,RB,3000
Mr7oBK_kj71615Ehxf9STz61Vmk8,Akrum Wadley,ATL,MEM,16:00 2019-03-10,RB,3900
Mr5k7hAZFnvFAoDhfOnpMECSCZeC,Tarean Folston,ATL,MEM,16:00 2019-03-10,RB,4200
MrC4LfT3GwLOnCAWsvExRaRLyldW,Jake Sutherland,ATL,MEM,16:00 2019-03-10,TE,3000
MrCulWiIV_vBdrkYTrojBDpun75X,Aaron Murray,ATL,MEM,16:00 2019-03-10,QB,5900
MrheAoooRuZ0B2xqcIr7XnBLZDoW,Matt Simms,ATL,MEM,16:00 2019-03-10,QB,5800
Mtccg6qR_cXjZPWD-JqIMgEmOgXU,Stephen Hill,ATL,MEM,16:00 2019-03-10,WR,3000
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,ATL,16:00 2019-03-10,WR,3000
Mq-GmGW4EfGjMYsrlxSJKz4Rpa6d,Bug Howard,ATL,MEM,16:00 2019-03-10,WR,3100
Mqbg-4ckUMP8u12vO9plCn3aZdaT,Justin Hunt,MEM,ATL,16:00 2019-03-10,WR,3000
Mq5jqU-HbUqVHtCp9BI77nm6KnRB,Bernard Reedy,ATL,MEM,16:00 2019-03-10,WR,3000
Mqz4RQPwnByj6JuzUIzmWhzhiSZw,Garrett Hudson,ATL,MEM,16:00 2019-03-10,TE,3000
Mp3zvfSwOo1W0Pu37w7W0tEq-jEF,Deniko Carter,ATL,MEM,16:00 2019-03-10,WR,3000
MjQdQplRusHyVzncTteLcd_4RdB4,Brian Brown,SD,SL,20:00 2019-03-09,WR,4500
MhCa7JbTmkeS_XZiwQNVy6GSLB-j,Aaron Peck,SD,SL,20:00 2019-03-09,TE,3000
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,SD,20:00 2019-03-09,WR,3200
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,SD,20:00 2019-03-09,WR,5000
MiSSZT8KHTyWVc1bPk3q0eGMfHjP,Keith Jr. Rucker,SL,SD,20:00 2019-03-09,RB,3000
MlYzDqVVZOyS3fLGj3pNzAu73A-J,Aaron Duckworth,SL,SD,20:00 2019-03-09,RB,3000
MkpRgd5SNWd31jHiLxntSELkwYKP,Terrell Watson,SD,SL,20:00 2019-03-09,RB,5200
MlZbM0ABiwcViZmr5VvEVRo-Ic5k,Paul James,SD,SL,20:00 2019-03-09,RB,3000
MluzUXObHhe2cAWPPHcb4G54tlKb,Francis Owusu,SD,SL,20:00 2019-03-09,WR,3000
Mlx6Z1X5i5Av-jLpFjMD0O5wHPBX,Mike Bercovici,SD,SL,20:00 2019-03-09,QB,5000
Ms7obZS7dFXxIdQMVfg1WsQJeF3y,Dontez Ford,SD,SL,20:00 2019-03-09,WR,6200
MpWMIkFb1L5PEgV4vYswWm1p0gEO,Gavin Escobar,SD,SL,20:00 2019-03-09,TE,4900
MpBhJ3CZ5O38V01ldy5ZOOR2aELp,Devon Cajuste,SD,SL,20:00 2019-03-09,TE,3000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,SD,20:00 2019-03-09,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,SD,20:00 2019-03-09,RB,5300
Mop_drX-yj7HIefEAlUHoDVCH_iA,Matt Asiata,SL,SD,20:00 2019-03-09,RB,3000
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,SD,20:00 2019-03-09,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,SD,20:00 2019-03-09,WR,3000
Mm0slpmHcp2rAoyy_YujtIOMalki,Kameron Kelly,SD,SL,20:00 2019-03-09,WR,3000
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,SD,20:00 2019-03-09,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,SD,20:00 2019-03-09,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,SD,20:00 2019-03-09,WR,3800
Mnc8xISXCM-ArpeuLVABzhBG1xBr,Ben Johnson,SD,SL,20:00 2019-03-09,TE,3400
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,SD,20:00 2019-03-09,TE,3200
MnSbN3NKTWGgbhSjjM2pzQ_20YJd,Marcus Baugh,SD,SL,20:00 2019-03-09,TE,4500
MmvHKLCRyZq-N-Gt2TxaMx3PtX1B,Alex Ross,SD,SL,20:00 2019-03-09,QB,5600
Mm3JR9iKMrP2WpWw0sJaBpskl1Gp,D.J. May,SL,SD,20:00 2019-03-09,RB,3000
MmmuFoG-vnNtsk7UNiIQVAlP6iFp,Philip Nelson,SD,SL,20:00 2019-03-09,QB,5600
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,SD,20:00 2019-03-09,TE,3000
MlVa3Jfxajga4CWX5BAlQz1ZB37o,Wayne Capers,SD,SL,20:00 2019-03-09,WR,3000
MkmAhau0FGwzGtqivpJVBbM_Rv34,Jahad Thomas,SD,SL,20:00 2019-03-09,RB,3000
Mv78XJQcm2iMIRm38XWREbfs4rvz,Kaelin Clay,SL,SD,20:00 2019-03-09,WR,3300
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,SD,20:00 2019-03-09,RB,3300
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,SD,20:00 2019-03-09,QB,5700
MgVmCgzjMvE-XO-J-zjrGbi-rCOd,Dres Anderson,SL,SD,20:00 2019-03-09,WR,3000
MgScDthiAkbMTa0nRqP2xaxVF5BI,Kyle Lewis,SD,SL,20:00 2019-03-09,WR,3000
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,SD,20:00 2019-03-09,QB,5000
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,SL,SD,20:00 2019-03-09,WR,3700
MvqJnkN5sh8Byg8HsPF622BBTKGd,Bishop Sankey,SD,SL,20:00 2019-03-09,RB,3000
Mvj-Md_UANIB0mUeSN6xIge4-xEg,Laquvionte Gonzalez,SD,SL,20:00 2019-03-09,WR,3400
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,SD,20:00 2019-03-09,WR,3000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,SD,20:00 2019-03-09,TE,3000
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,SD,20:00 2019-03-09,QB,5100
MuwAVWNm8bg7g5XoWanDdrYAEmqw,B.J. Daniels,SL,SD,20:00 2019-03-09,QB,5000
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,SD,20:00 2019-03-09,WR,4700
MsSyIj8ll2VgHiA2jn2sa1vGnFgt,Branden Oliver,SL,SD,20:00 2019-03-09,RB,6400
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,SD,20:00 2019-03-09,TE,3000
MrshtMHFri_zur-OJxJEINLtw3FP,Isaiah Burse,SD,SL,20:00 2019-03-09,WR,3000
MtpaAkW1xD2OB6d8qJ8wyp5wSx5_,Nelson Spruce,SD,SL,20:00 2019-03-09,WR,5700
Mqs-U1gQrf9_eTiz3LS8GR68hjsZ,Ja'Quan Gardner,SD,SL,20:00 2019-03-09,RB,5600
MqG8mv-O0WxG7Ys9a-TXLeAlpKl4,Gary McKnight,SD,SL,20:00 2019-03-09,WR,3000
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,BIR,14:00 2019-03-09,WR,5400
MjiTEx33U92uj4oT_o0nS86vlwP9,Trent Richardson,BIR,ORL,14:00 2019-03-09,RB,7300
MkXtS_Yu0mkc3BP5bNBQeSCOTJvC,"Wes Saxton, Jr. ",BIR,ORL,14:00 2019-03-09,TE,3900
Mmo4mbAD4Ss39YqyP4QDa78tOgyo,Jamal Robinson,BIR,ORL,14:00 2019-03-09,WR,3000
MmswBWT__IFVOjgErBIPv-ypTyG7,Quan Bray,BIR,ORL,14:00 2019-03-09,WR,3000
MsPpBdm_TA_D_k1EJ62-ovlO9mah,DeVozea Felton,BIR,ORL,14:00 2019-03-09,WR,3500
MsWlWGFivq3_ThVsuPkEYl2t2gMZ,Brandon Ross,BIR,ORL,14:00 2019-03-09,RB,4000
Mumm8PK_wY3MZXSOMTik0hsIp6Ly,Tobias Palmer,BIR,ORL,14:00 2019-03-09,WR,3100
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,BIR,14:00 2019-03-09,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,BIR,14:00 2019-03-09,WR,3000
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,BIR,14:00 2019-03-09,QB,5000
Mpe260WopCdu04wdxKraGyNjuaTT,Braedon Bowman,BIR,ORL,14:00 2019-03-09,TE,3000
MpF9nUlq2CazMaVnaXVN9Cxnes98,Marshaun Coprich,BIR,ORL,14:00 2019-03-09,RB,3000
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,BIR,14:00 2019-03-09,TE,3800
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,BIR,14:00 2019-03-09,RB,3000
MoMrGcVxY9-wFwve2Zt5mI2-zP6U,Marvin Bracy-Williams Jr.,ORL,BIR,14:00 2019-03-09,WR,3000
Mm7AJ6Byhebu0DEBXteDAaFkzjWH,Luis Perez,BIR,ORL,14:00 2019-03-09,QB,5300
Mmn17YhtJ2sO5nrF_20WT9BB6c_c,Busta Anderson,BIR,ORL,14:00 2019-03-09,TE,3000
Ml9cOZHecV3pc9mEGX4ZR4Y6ZkMB,Amba Etta-Tawo,BIR,ORL,14:00 2019-03-09,WR,3000
Mlkn1pQPSwR3LemN-XCL48ySzaYZ,Chris Thompson,ORL,BIR,14:00 2019-03-09,WR,3400
Mljhybw7om52eXm6ZeD_ANOK77jn,Matt Weiser,ORL,BIR,14:00 2019-03-09,TE,3000
MlcxcyvoaMkgMadxjz-PrXKAmhCJ,Ryan Green,ORL,BIR,14:00 2019-03-09,RB,3000
MkiXHB9MYn5EIMB45S7Fibn3RG3M,Sean Price,ORL,BIR,14:00 2019-03-09,TE,3000
MkF5UPgoj0KxTC06w0oSTc74NNC8,Marcus McDade,BIR,ORL,14:00 2019-03-09,QB,5000
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,BIR,14:00 2019-03-09,WR,3000
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,BIR,14:00 2019-03-09,TE,3000
Mg5pmFv_IbDbejfUsLji-uwwKVUv,Ladarius Perkins,BIR,ORL,14:00 2019-03-09,RB,3400
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,BIR,14:00 2019-03-09,RB,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,BIR,14:00 2019-03-09,RB,5000
MhEdk0XQnfjfHbj3AB3JlgfakHH9,Connor Davis,BIR,ORL,14:00 2019-03-09,TE,3300
MvmOLxRYf5EpHnnw3KboJ64aj5U8,Quinton Patton,BIR,ORL,14:00 2019-03-09,WR,5500
Mu4gOaZiYHNFV7pyrOxZm92AjVLZ,Blake Sims,BIR,ORL,14:00 2019-03-09,QB,5000
Mvos-CiReB7Xgv_4M0LSY8WsAuH8,Charles Johnson,ORL,BIR,14:00 2019-03-09,WR,7900
Muh23P6Whs1oYp8njPCCEt0psh-G,Akeem Hunt,ORL,BIR,14:00 2019-03-09,RB,5100
MuMIoRMMnHjBlagLQoZ8W-WP6E-w,Amir Carlisle,BIR,ORL,14:00 2019-03-09,WR,3000
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,BIR,14:00 2019-03-09,WR,5000
MsyVDBtdKsgCYjpATLWxD0sH7Blm,Ty Isaac,BIR,ORL,14:00 2019-03-09,RB,3100
MuYoCSN_reGSvVl8Z35Cp34r5CNV,Jack Bramswig,BIR,ORL,14:00 2019-03-09,WR,3000
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,BIR,14:00 2019-03-09,WR,3000
MseOmwcB9ERo5Yb_5ejbYhmFxa5b,Keith Price,BIR,ORL,14:00 2019-03-09,QB,5000
MrkELcFs7bHoH31xKsU5oBinE-I7,Matt Sewall,ORL,BIR,14:00 2019-03-09,WR,3000
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,BIR,14:00 2019-03-09,RB,5000
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,BIR,14:00 2019-03-09,QB,5000
Mq1RStymgc8cFWxr8p8ySYfeWKpF,Lonnie Outlaw,BIR,ORL,14:00 2019-03-09,WR,3000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,BIR,14:00 2019-03-09,QB,5000
MqGR0OsIc73esNR_54QUDDV-b4cW,Weslye Saunders,BIR,ORL,14:00 2019-03-09,TE,3100
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,BIR,14:00 2019-03-09,QB,6800
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,BIR,14:00 2019-03-09,WR,3500
MqAqgAiieUG6UqLAKWJxf7Ibmo59,Jeff Godfrey,ORL,BIR,14:00 2019-03-09,WR,3000
MpyqEM1_gXIsD4IUZIqZWH4orGOo,L'Damian Washington,BIR,ORL,14:00 2019-03-09,WR,4600
