id,name,team,opponent,event_start,position,salary
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,BIR,20:00 2019-03-24,WR,3000
Mq1RStymgc8cFWxr8p8ySYfeWKpF,Lonnie Outlaw,BIR,MEM,20:00 2019-03-24,WR,3000
MqGR0OsIc73esNR_54QUDDV-b4cW,Weslye Saunders,BIR,MEM,20:00 2019-03-24,TE,3000
Mg1HYIc4h7TNc18_eROYoQ_2IyJC,Colin Thompson,BIR,MEM,20:00 2019-03-24,TE,3000
Mso-Sk88_bEryhmiW_TmsarMRb5M,Greg Ducre,SD,ARI,16:00 2019-03-24,RB,3000
MnW1pnxhq1tu9cMCejhSxbh5LHKQ,Samajie Grant,ARI,SD,16:00 2019-03-24,RB,3000
MjQdQplRusHyVzncTteLcd_4RdB4,Brian Brown,SD,ARI,16:00 2019-03-24,WR,4000
MhCa7JbTmkeS_XZiwQNVy6GSLB-j,Aaron Peck,SD,ARI,16:00 2019-03-24,TE,3000
MgiboeFU3bSFzK6KxPa-Xr10FHAw,Larry Rose III,ARI,SD,16:00 2019-03-24,RB,3000
Mhbe28QXW-wYnR-q3KPOP8y4ydgD,Tim Cook,ARI,SD,16:00 2019-03-24,RB,4300
MiHUI6U2HGfaMX3s0w6-GEg1ERms,Joseph Fauria,ARI,SD,16:00 2019-03-24,TE,3000
MkJMaeehojJ_G2FTn43DdskqOBtE,Richard Mullaney,ARI,SD,16:00 2019-03-24,WR,4400
MrC-mlcr-mSePbIBVLTOeXgH2s6b,Gerald Christian,ARI,SD,16:00 2019-03-24,TE,3200
MrSQS2wxF2mfqsspmu9k1xp0T5Ua,Anthony Amos,ARI,SD,16:00 2019-03-24,WR,3000
MsVVZ3LC_heuEr4PWNhGVHQeCy2Z,Corey Willis,ARI,SD,16:00 2019-03-24,WR,3000
MkpRgd5SNWd31jHiLxntSELkwYKP,Terrell Watson,SD,ARI,16:00 2019-03-24,RB,4700
MluzUXObHhe2cAWPPHcb4G54tlKb,Francis Owusu,SD,ARI,16:00 2019-03-24,WR,3600
Mlx6Z1X5i5Av-jLpFjMD0O5wHPBX,Mike Bercovici,SD,ARI,16:00 2019-03-24,QB,6000
Ms7obZS7dFXxIdQMVfg1WsQJeF3y,Dontez Ford,SD,ARI,16:00 2019-03-24,WR,6700
MpWMIkFb1L5PEgV4vYswWm1p0gEO,Gavin Escobar,SD,ARI,16:00 2019-03-24,TE,4100
MpRU0C_0yu9AV3-irCNvEP4ik4Cu,Cobi Hamilton,ARI,SD,16:00 2019-03-24,WR,3000
MpBhJ3CZ5O38V01ldy5ZOOR2aELp,Devon Cajuste,SD,ARI,16:00 2019-03-24,TE,3000
MoGqnWzwx3W0b0JDeLuMs4hRNaD4,Alek Torgersen,SD,ARI,16:00 2019-03-24,QB,5000
Mm0slpmHcp2rAoyy_YujtIOMalki,Kameron Kelly,SD,ARI,16:00 2019-03-24,WR,3000
MoGqBldvEW-p3_ryF0QTr1kfy6r_,"Kenneth Walker, III",ARI,SD,16:00 2019-03-24,WR,3000
Mnc8xISXCM-ArpeuLVABzhBG1xBr,Ben Johnson,SD,ARI,16:00 2019-03-24,TE,3800
MnSbN3NKTWGgbhSjjM2pzQ_20YJd,Marcus Baugh,SD,ARI,16:00 2019-03-24,TE,3400
Mm7snAx05W5tu1iKEJZ1r5GxNG-z,Rashad Ross,ARI,SD,16:00 2019-03-24,WR,7100
Mm0riXVGYMOcU0-4HX2X9MACj5kz,Brandon Doughty,ARI,SD,16:00 2019-03-24,QB,5000
MmvHKLCRyZq-N-Gt2TxaMx3PtX1B,Alex Ross,SD,ARI,16:00 2019-03-24,QB,5100
MkmAhau0FGwzGtqivpJVBbM_Rv34,Jahad Thomas,SD,ARI,16:00 2019-03-24,RB,3000
Mj3fRB3AVS12OCsIskMz_0PDffQy,Quinn McQueary,ARI,SD,16:00 2019-03-24,QB,5000
MkPvvbYvaVNNPxdSnPAYxFKkEa0Y,John Wolford,ARI,SD,16:00 2019-03-24,QB,5900
MgScDthiAkbMTa0nRqP2xaxVF5BI,Kyle Lewis,SD,ARI,16:00 2019-03-24,WR,3000
MvqJnkN5sh8Byg8HsPF622BBTKGd,Bishop Sankey,SD,ARI,16:00 2019-03-24,RB,3500
Mvj-Md_UANIB0mUeSN6xIge4-xEg,Laquvionte Gonzalez,SD,ARI,16:00 2019-03-24,WR,3000
MvM6zxqfCqHooC6YhCoxuaHlBAMU,Trevor Knight,ARI,SD,16:00 2019-03-24,QB,5000
MvRJwCF7_74J3VsAWRubhjoJgHM5,Bryce Williams,ARI,SD,16:00 2019-03-24,TE,3000
MvMPK87RjthDpgkxi-5PMRJI56FG,Marquis Bundy,ARI,SD,16:00 2019-03-24,WR,3200
Mu3ahBJhqQJBfhINO9AsuKwQQjAu,Jaelen Strong,ARI,SD,16:00 2019-03-24,WR,3000
Mu0CsHf-olJEt5aQgvVNLyXY3QIx,Deion Holliman,ARI,SD,16:00 2019-03-24,WR,3000
Mt0Ys7B1YbqS9FIrnOpWzssu2FCJ,Eli Jenkins,ARI,SD,16:00 2019-03-24,QB,5000
MsuqKLUycZ4oZeSa_8mp-GpOy_Gd,Connor Hamlett,ARI,SD,16:00 2019-03-24,TE,3000
Msab37KDSF5Dmhxdpo2luJzxkEiP,Justin Stockton,ARI,SD,16:00 2019-03-24,RB,3600
MrbAjODhVSr6W7hTaAmC8u0WN9pK,Freddie Martino,ARI,SD,16:00 2019-03-24,WR,4100
MtpaAkW1xD2OB6d8qJ8wyp5wSx5_,Nelson Spruce,SD,ARI,16:00 2019-03-24,WR,5400
Mqs-U1gQrf9_eTiz3LS8GR68hjsZ,Ja'Quan Gardner,SD,ARI,16:00 2019-03-24,RB,4700
Mqov-trF95R18wq3KsfAxd4YinmG,Jhurell Pressley,ARI,SD,16:00 2019-03-24,RB,5400
MqG8mv-O0WxG7Ys9a-TXLeAlpKl4,Gary McKnight,SD,ARI,16:00 2019-03-24,WR,3000
Ml2aJyxkx7lwDR4azvYur9AdRB-0,Chris Wuestner,SD,ARI,16:00 2019-03-24,WR,3000
Mq_R498PrH4WBG5Q138b6sQggVKp,Jack Heneghan,ARI,SD,16:00 2019-03-24,QB,5000
Mpz1d05mfi4t5VeyehpsANqewBsr,Thomas Duarte,ARI,SD,16:00 2019-03-24,TE,3600
MqCPKOT_ZV5JF4DiAFXApaaqOtlf,Cam  Serigne,ARI,SD,16:00 2019-03-24,TE,3000
MhUls-uWWUUVL6B-EkSWHmfe1WDY,Terry Swanson,SL,SA,20:00 2019-03-23,RB,3000
MmRe-7NBO9YIy6K94hDWw8-mvOXf,Johnny Manziel,SA,SL,20:00 2019-03-23,QB,5300
MhWfGz0IuyCRkiX-EAi-eMNBCiyi,Brandon Shed,SA,SL,20:00 2019-03-23,WR,3000
MiCHa8E_-TOZ6Vdzl2vPkpsBAsI2,Malik Earl,SA,SL,20:00 2019-03-23,WR,3000
MiUKbbFISV5aL8sntaxSOLtUpPRE,Logan Woodside,SA,SL,20:00 2019-03-23,QB,5700
MjpjYSya6_frsZ8aGk_iDyL66DDV,Cam Clear,SA,SL,20:00 2019-03-23,TE,3700
MkSQkA0DlgEoiwU955Ir2v-_UhEF,Darius Prince,SA,SL,20:00 2019-03-23,WR,3000
Moh0d_KMCFYTe2--2roPBqgiZqV_,Dustin Vaughan,SA,SL,20:00 2019-03-23,QB,5000
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,SA,20:00 2019-03-23,WR,3000
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,SA,20:00 2019-03-23,WR,5800
MriNVkKuGd_7mZC31wwRWv2aZvyt,Terron Ward,SL,SA,20:00 2019-03-23,RB,3100
MpRddErY_E8R7jc9BtPv9XlGkorE,Mekale McKay,SA,SL,20:00 2019-03-23,WR,6400
Mouig89pVdE03nmLvHe4S9gpJ01y,John Diarse,SA,SL,20:00 2019-03-23,WR,3000
Mo5PJj3nJoBn8YPg5DKijJXdAfXS,Carl Whitley,SA,SL,20:00 2019-03-23,WR,3000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,SA,20:00 2019-03-23,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,SA,20:00 2019-03-23,RB,6200
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,SA,20:00 2019-03-23,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,SA,20:00 2019-03-23,WR,3700
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,SA,20:00 2019-03-23,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,SA,20:00 2019-03-23,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,SA,20:00 2019-03-23,WR,4200
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,SA,20:00 2019-03-23,TE,5100
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,SA,20:00 2019-03-23,TE,3000
Mk4IH3V19RPzqhXq-wefiCcKGCg6,"Greg Ward, Jr.",SA,SL,20:00 2019-03-23,WR,3800
MkC7GxwD0CX0H67Q0a5BtAMszQc8,Dalton Sturm,SA,SL,20:00 2019-03-23,QB,5000
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,SA,20:00 2019-03-23,RB,3200
Mv1x5oSVJFjxcBN5MwJ58Fp7WOcf,Trey Williams,SA,SL,20:00 2019-03-23,RB,4200
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,SA,20:00 2019-03-23,QB,5600
MqUNgf7DkM8xOxpVt6pmQt79ZCm4,Shane Wynn,SL,SA,20:00 2019-03-23,WR,3000
MhyVle_UIu23yo8WANee4OUPncIR,David Cobb,SA,SL,20:00 2019-03-23,RB,3000
MhhKX-OyeMe8z_-2mAeojTPQur7g,Riley Smith,SA,SL,20:00 2019-03-23,WR,3000
MgT56rsYAvlu70T8IUGLqULDIn4W,Josh Stewart,SA,SL,20:00 2019-03-23,WR,3100
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,SA,20:00 2019-03-23,QB,5000
MgSBuTO_lMSM8QMHzELn3XamvjiG,Kyle Allen,SA,SL,20:00 2019-03-23,QB,5000
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,SL,SA,20:00 2019-03-23,WR,3100
Mgb_UtvY7qtHpPKINg1QkU5ov9OJ,Stehly Reden,SA,SL,20:00 2019-03-23,TE,3200
MvipIa5L9gbYdZQ29j_alrn4nZHC,Cole Hunt,SA,SL,20:00 2019-03-23,TE,3100
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,SA,20:00 2019-03-23,WR,3000
MuzB8aju0aGjhWzwt81_5-k3bWva,De'Marcus Ayers,SA,SL,20:00 2019-03-23,WR,4000
MvWci2BzKuGbiHfQ_GdyMZb3AtJo,Daryl Richardson,SA,SL,20:00 2019-03-23,RB,3000
Muu-O7tNx67WRO10jxjMo9sXHK3a,Speedy Noil,SA,SL,20:00 2019-03-23,WR,3000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,SA,20:00 2019-03-23,TE,3300
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,SA,20:00 2019-03-23,QB,5200
MuFzhKGMHfLzIjrXrapTwDVc1-nX,Alonzo Moore,SA,SL,20:00 2019-03-23,WR,3500
MupH198whtLyGoCnan_zhuBONP-0,Marquise Williams,SA,SL,20:00 2019-03-23,QB,5000
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,SA,20:00 2019-03-23,WR,3300
MtH3-LPouTERsZVdNt76JXxktD7N,Jake Hubenak,SA,SL,20:00 2019-03-23,QB,5000
MsbPuETToV8YVFQPwTrERk9SgJlw,Aaron Green,SA,SL,20:00 2019-03-23,RB,3000
MsQPaUeKdRzJSNKUmf9eYi6fhFDv,"Kenneth Farrow, II",SA,SL,20:00 2019-03-23,RB,6000
MqJbakbCEnWa0GE5ufVxjYrW-xOm,Brandon Shippen,SL,SA,20:00 2019-03-23,WR,3000
MlykanC6iSdtw0gK2QlGM4-WBQxD,Malcolm Lewis,SL,SA,20:00 2019-03-23,WR,3000
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,SA,20:00 2019-03-23,TE,3000
Mp30XHE6WaeCGjZAycOZ50NgWvu2,Evan Rodriguez,SA,SL,20:00 2019-03-23,TE,3300
Mq1PLV5lOhdKtKO1E4E8csP5AGe-,Darius Powe,ORL,ATL,14:00 2019-03-23,WR,3000
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,ATL,14:00 2019-03-23,WR,6100
Mg_WjBJbfsSmhgblX-ChTqgx2QNj,Denard Robinson,ATL,ORL,14:00 2019-03-23,RB,3300
MgXuu1IplE-oQRh9H5EBHX0Uzs_J,Seantavius Jones,ATL,ORL,14:00 2019-03-23,WR,5500
MiIK7hSbu0NBdYcQyeRrXYckoMiR,Justin Thomas,ATL,ORL,14:00 2019-03-23,WR,3700
MknoSN9MGmBuZzYLHMocyN2vdMN3,James Clark,ATL,ORL,14:00 2019-03-23,WR,3000
Mof0DIIcKBs9BlqLq7I1kGSR4pnx,Keith Towbridge,ATL,ORL,14:00 2019-03-23,TE,4400
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,ATL,14:00 2019-03-23,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,ATL,14:00 2019-03-23,WR,3100
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,ATL,14:00 2019-03-23,QB,5000
MpewpcPmXWw7dlR2o48Yu7NOKPbQ,Brandon Radcliff,ATL,ORL,14:00 2019-03-23,RB,4900
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,ATL,14:00 2019-03-23,TE,3900
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,ATL,14:00 2019-03-23,RB,3000
MmuNa1g5wLa6Qj-ndC8Iav3eT1xT,Malachi Jones,ATL,ORL,14:00 2019-03-23,WR,5200
MmbkMuW2p6t8_L4aprsO3viyTzyY,Lawrence Pittman,ATL,ORL,14:00 2019-03-23,RB,3100
Mlkn1pQPSwR3LemN-XCL48ySzaYZ,Chris Thompson,ORL,ATL,14:00 2019-03-23,WR,3200
Mljhybw7om52eXm6ZeD_ANOK77jn,Matt Weiser,ORL,ATL,14:00 2019-03-23,TE,3200
Mkzk3MIyF7JAQcd78N4W7Duh2SUq,Ervin Philips,ATL,ORL,14:00 2019-03-23,WR,3000
MkpKbd9cizc4HjHP8RKBiKXmRtUz,Peter Pujals,ATL,ORL,14:00 2019-03-23,QB,5000
MlcxcyvoaMkgMadxjz-PrXKAmhCJ,Ryan Green,ORL,ATL,14:00 2019-03-23,RB,3000
Mk5lf0dU6nBJfH5Gbsl59VPbwcyu,Montay Crockett,ATL,ORL,14:00 2019-03-23,WR,3400
MkiXHB9MYn5EIMB45S7Fibn3RG3M,Sean Price,ORL,ATL,14:00 2019-03-23,TE,3400
Mkd9QS5K8m9c-Y5kY-lcDXvRiPYP,Jevoni Robinson,ATL,ORL,14:00 2019-03-23,TE,3000
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,ATL,14:00 2019-03-23,WR,3000
Mm2ZwVxSGkw3OqT1GyqzErHBxJeK,Charles Standberry Jr.,ATL,ORL,14:00 2019-03-23,TE,3000
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,ATL,14:00 2019-03-23,TE,3000
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,ATL,14:00 2019-03-23,RB,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,ATL,14:00 2019-03-23,RB,5300
MjqXp-M0egZj0qqf9VW--WdOhYOU,James Quick,ATL,ORL,14:00 2019-03-23,WR,3200
Mvos-CiReB7Xgv_4M0LSY8WsAuH8,Charles Johnson,ORL,ATL,14:00 2019-03-23,WR,7700
Muh23P6Whs1oYp8njPCCEt0psh-G,Akeem Hunt,ORL,ATL,14:00 2019-03-23,RB,3700
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,ATL,14:00 2019-03-23,WR,4800
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,ATL,14:00 2019-03-23,WR,3000
Mr5k7hAZFnvFAoDhfOnpMECSCZeC,Tarean Folston,ATL,ORL,14:00 2019-03-23,RB,5600
MrC4LfT3GwLOnCAWsvExRaRLyldW,Jake Sutherland,ATL,ORL,14:00 2019-03-23,TE,3000
MrCulWiIV_vBdrkYTrojBDpun75X,Aaron Murray,ATL,ORL,14:00 2019-03-23,QB,6300
MrheAoooRuZ0B2xqcIr7XnBLZDoW,Matt Simms,ATL,ORL,14:00 2019-03-23,QB,5200
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,ATL,14:00 2019-03-23,RB,4800
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,ATL,14:00 2019-03-23,QB,5000
Mtccg6qR_cXjZPWD-JqIMgEmOgXU,Stephen Hill,ATL,ORL,14:00 2019-03-23,WR,3000
Mq-GmGW4EfGjMYsrlxSJKz4Rpa6d,Bug Howard,ATL,ORL,14:00 2019-03-23,WR,3300
Mq5jqU-HbUqVHtCp9BI77nm6KnRB,Bernard Reedy,ATL,ORL,14:00 2019-03-23,WR,3000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,ATL,14:00 2019-03-23,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,ATL,14:00 2019-03-23,QB,6800
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,ATL,14:00 2019-03-23,WR,3100
Mp3zvfSwOo1W0Pu37w7W0tEq-jEF,Deniko Carter,ATL,ORL,14:00 2019-03-23,WR,3000
MvaVaRmk8kl8ADec-M9W6xBAZ90g,Mitchell Shegos,ATL,ORL,14:00 2019-03-23,WR,3000
