id,name,team,opponent,event_start,position,salary
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,SA,16:00 2019-02-17,QB,5000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,SA,16:00 2019-02-17,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,SA,16:00 2019-02-17,QB,6300
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,SA,16:00 2019-02-17,WR,3100
MqAqgAiieUG6UqLAKWJxf7Ibmo59,Jeff Godfrey,ORL,SA,16:00 2019-02-17,WR,3000
Mp30XHE6WaeCGjZAycOZ50NgWvu2,Evan Rodriguez,SA,ORL,16:00 2019-02-17,TE,3000
MgiboeFU3bSFzK6KxPa-Xr10FHAw,Larry Rose III,ARI,MEM,20:00 2019-02-16,RB,3500
Mhbe28QXW-wYnR-q3KPOP8y4ydgD,Tim Cook,ARI,MEM,20:00 2019-02-16,RB,3000
MiHUI6U2HGfaMX3s0w6-GEg1ERms,Joseph Fauria,ARI,MEM,20:00 2019-02-16,TE,3000
MlYbA1bE5pTsO11ZvxV5Nn1xsrYI,Ryan Timmons,MEM,ARI,20:00 2019-02-16,WR,3000
Mnkh1iQb4Y5isX532bIn6EImwKO-,Brandon Silvers,MEM,ARI,20:00 2019-02-16,QB,5100
Mt4gflZxeBPVG4lzKOMS1mXCg5_l,Dillon Beard,MEM,ARI,20:00 2019-02-16,TE,3000
MkJMaeehojJ_G2FTn43DdskqOBtE,Richard Mullaney,ARI,MEM,20:00 2019-02-16,WR,5100
MrC-mlcr-mSePbIBVLTOeXgH2s6b,Gerald Christian,ARI,MEM,20:00 2019-02-16,TE,4500
MrSQS2wxF2mfqsspmu9k1xp0T5Ua,Anthony Amos,ARI,MEM,20:00 2019-02-16,WR,3000
MriNVkKuGd_7mZC31wwRWv2aZvyt,Terron Ward,ARI,MEM,20:00 2019-02-16,RB,3000
MsVVZ3LC_heuEr4PWNhGVHQeCy2Z,Corey Willis,ARI,MEM,20:00 2019-02-16,WR,3000
MpkM19wHcTzqtPuDQxIovjKHekxo,Brett Thompson,MEM,ARI,20:00 2019-02-16,TE,3000
Mph_vDZF7hYhTHbYAs9uSBy2_cQT,Luke Papilion,MEM,ARI,20:00 2019-02-16,TE,3000
Mpc5pPtq5oFQrAk8nDVXnbKV4P1D,Gerrard Sheppard,MEM,ARI,20:00 2019-02-16,WR,3000
MpZypZ4X4DO9uNQNzutAgaUT0XKI,Dontez Byrd,MEM,ARI,20:00 2019-02-16,WR,3900
MpcFBQh6-Fg1SlkG43E2ZJu4F13w,Rajion Neal,MEM,ARI,20:00 2019-02-16,RB,4100
MpRU0C_0yu9AV3-irCNvEP4ik4Cu,Cobi Hamilton,ARI,MEM,20:00 2019-02-16,WR,3000
Mn4R-c0RduILnqgZnvZjH3Jd8MVD,Chris Givens,MEM,ARI,20:00 2019-02-16,WR,3000
MnFNOyNyHw3fXrcKp2lxuEu1-nwP,"Alton ""Pig"" Howard",MEM,ARI,20:00 2019-02-16,WR,5400
MoGqBldvEW-p3_ryF0QTr1kfy6r_,"Kenneth Walker, III",ARI,MEM,20:00 2019-02-16,WR,3000
Mm7snAx05W5tu1iKEJZ1r5GxNG-z,Rashad Ross,ARI,MEM,20:00 2019-02-16,WR,6100
Mm0riXVGYMOcU0-4HX2X9MACj5kz,Brandon Doughty,ARI,MEM,20:00 2019-02-16,QB,5000
MmdtBPUESCj6etrJlxQqHVJwRPKO,Kenny Hilliard,MEM,ARI,20:00 2019-02-16,RB,3000
MmMr1PqQzXo0ZVHk39O2j4ktgFhu,Adrien Robinson,MEM,ARI,20:00 2019-02-16,TE,4600
Mjwho2KhxUh6xpMCmX3U-V_km0UF,Damore'ea Stringfellow,MEM,ARI,20:00 2019-02-16,WR,4900
MjquUzmUIZnqHhbruSI6F3VJcgjM,John Crockett,ARI,MEM,20:00 2019-02-16,RB,3000
MjnRSiLQsYyZvE5hxod1B0h_Ignj,Zach Mettenberger,MEM,ARI,20:00 2019-02-16,QB,5100
MkPvvbYvaVNNPxdSnPAYxFKkEa0Y,John Wolford,ARI,MEM,20:00 2019-02-16,QB,6600
MjQz3RHcgjyoXXVYFkrbYJBL3yvn,Zac Stacy,MEM,ARI,20:00 2019-02-16,RB,6300
MhrAJwyKga3UBoK-J_v307TucpTf,Troy Cook,MEM,ARI,20:00 2019-02-16,QB,5000
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,ARI,20:00 2019-02-16,RB,3200
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,ARI,20:00 2019-02-16,TE,3100
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,ARI,20:00 2019-02-16,WR,3000
MgxG_MZnCIzQe61Rs-52kwgWmlWe,Colin Jeter,MEM,ARI,20:00 2019-02-16,TE,3000
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,ARI,20:00 2019-02-16,WR,3200
MvRhbzA3GEwC-zxSrwZWFZV76v8-,Kayaune Ross,MEM,ARI,20:00 2019-02-16,WR,3000
MvRJwCF7_74J3VsAWRubhjoJgHM5,Bryce Williams,ARI,MEM,20:00 2019-02-16,TE,3000
MvM6zxqfCqHooC6YhCoxuaHlBAMU,Trevor Knight,ARI,MEM,20:00 2019-02-16,QB,5300
MvMPK87RjthDpgkxi-5PMRJI56FG,Marquis Bundy,ARI,MEM,20:00 2019-02-16,WR,3000
MvEvRFFI39o_zKhDxJObMb9OAJA5,Fabian Guerra,MEM,ARI,20:00 2019-02-16,WR,5400
Mu3ahBJhqQJBfhINO9AsuKwQQjAu,Jaelen Strong,ARI,MEM,20:00 2019-02-16,WR,3300
Mu0CsHf-olJEt5aQgvVNLyXY3QIx,Deion Holliman,ARI,MEM,20:00 2019-02-16,WR,3000
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,ARI,20:00 2019-02-16,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,ARI,20:00 2019-02-16,TE,3000
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,ARI,20:00 2019-02-16,RB,3000
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,ARI,20:00 2019-02-16,QB,5100
MsuqKLUycZ4oZeSa_8mp-GpOy_Gd,Connor Hamlett,ARI,MEM,20:00 2019-02-16,TE,3000
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,ARI,20:00 2019-02-16,QB,5100
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,ARI,20:00 2019-02-16,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,ARI,20:00 2019-02-16,WR,3000
Msab37KDSF5Dmhxdpo2luJzxkEiP,Justin Stockton,ARI,MEM,20:00 2019-02-16,RB,3600
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,ARI,20:00 2019-02-16,RB,3000
MrbAjODhVSr6W7hTaAmC8u0WN9pK,Freddie Martino,ARI,MEM,20:00 2019-02-16,WR,3700
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,ARI,20:00 2019-02-16,WR,3000
Mqbg-4ckUMP8u12vO9plCn3aZdaT,Justin Hunt,MEM,ARI,20:00 2019-02-16,WR,3000
MqZf-3qxsCos4Y7zFSAGW72De8Qa,Josh Huff,ARI,MEM,20:00 2019-02-16,WR,5800
Mqov-trF95R18wq3KsfAxd4YinmG,Jhurell Pressley,ARI,MEM,20:00 2019-02-16,RB,6900
Mq_R498PrH4WBG5Q138b6sQggVKp,Jack Heneghan,ARI,MEM,20:00 2019-02-16,QB,5000
Mpz1d05mfi4t5VeyehpsANqewBsr,Thomas Duarte,ARI,MEM,20:00 2019-02-16,TE,4400
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,BIR,14:00 2019-02-16,WR,4000
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,BIR,14:00 2019-02-16,WR,3500
MiSSZT8KHTyWVc1bPk3q0eGMfHjP,Keith Jr. Rucker,SL,BIR,14:00 2019-02-16,RB,3000
MlYzDqVVZOyS3fLGj3pNzAu73A-J,Aaron Duckworth,SL,BIR,14:00 2019-02-16,RB,3000
MjiTEx33U92uj4oT_o0nS86vlwP9,Trent Richardson,BIR,SL,14:00 2019-02-16,RB,7000
MkXtS_Yu0mkc3BP5bNBQeSCOTJvC,"Wes Saxton, Jr. ",BIR,SL,14:00 2019-02-16,TE,3000
Mmo4mbAD4Ss39YqyP4QDa78tOgyo,Jamal Robinson,BIR,SL,14:00 2019-02-16,WR,3000
MmswBWT__IFVOjgErBIPv-ypTyG7,Quan Bray,BIR,SL,14:00 2019-02-16,WR,3000
MsPpBdm_TA_D_k1EJ62-ovlO9mah,DeVozea Felton,BIR,SL,14:00 2019-02-16,WR,5500
MkC7GxwD0CX0H67Q0a5BtAMszQc8,Dalton Sturm,SA,ORL,16:00 2019-02-17,QB,5000
Mkd9QS5K8m9c-Y5kY-lcDXvRiPYP,Jevoni Robinson,SA,ORL,16:00 2019-02-17,TE,3000
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,SA,16:00 2019-02-17,WR,3000
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,SA,16:00 2019-02-17,TE,3000
Mv1x5oSVJFjxcBN5MwJ58Fp7WOcf,Trey Williams,SA,ORL,16:00 2019-02-17,RB,3800
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,SA,16:00 2019-02-17,RB,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,SA,16:00 2019-02-17,RB,4600
MhyVle_UIu23yo8WANee4OUPncIR,David Cobb,SA,ORL,16:00 2019-02-17,RB,4100
MhhKX-OyeMe8z_-2mAeojTPQur7g,Riley Smith,SA,ORL,16:00 2019-02-17,WR,3000
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,ORL,SA,16:00 2019-02-17,WR,3300
MgT56rsYAvlu70T8IUGLqULDIn4W,Josh Stewart,SA,ORL,16:00 2019-02-17,WR,3700
MgSBuTO_lMSM8QMHzELn3XamvjiG,Kyle Allen,SA,ORL,16:00 2019-02-17,QB,5000
Mgb_UtvY7qtHpPKINg1QkU5ov9OJ,Stehly Reden,SA,ORL,16:00 2019-02-17,TE,3000
MvipIa5L9gbYdZQ29j_alrn4nZHC,Cole Hunt,SA,ORL,16:00 2019-02-17,TE,3300
MuzB8aju0aGjhWzwt81_5-k3bWva,De'Marcus Ayers,SA,ORL,16:00 2019-02-17,WR,3800
MsWlWGFivq3_ThVsuPkEYl2t2gMZ,Brandon Ross,BIR,SL,14:00 2019-02-16,RB,3000
Mumm8PK_wY3MZXSOMTik0hsIp6Ly,Tobias Palmer,BIR,SL,14:00 2019-02-16,WR,4300
Mpe260WopCdu04wdxKraGyNjuaTT,Braedon Bowman,BIR,SL,14:00 2019-02-16,TE,3900
MpF9nUlq2CazMaVnaXVN9Cxnes98,Marshaun Coprich,BIR,SL,14:00 2019-02-16,RB,3000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,BIR,14:00 2019-02-16,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,BIR,14:00 2019-02-16,RB,6600
Mop_drX-yj7HIefEAlUHoDVCH_iA,Matt Asiata,SL,BIR,14:00 2019-02-16,RB,5200
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,BIR,14:00 2019-02-16,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,BIR,14:00 2019-02-16,WR,5600
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,BIR,14:00 2019-02-16,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,BIR,14:00 2019-02-16,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,BIR,14:00 2019-02-16,WR,3500
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,BIR,14:00 2019-02-16,TE,4200
Mm7AJ6Byhebu0DEBXteDAaFkzjWH,Luis Perez,BIR,SL,14:00 2019-02-16,QB,6000
Mm3JR9iKMrP2WpWw0sJaBpskl1Gp,D.J. May,SL,BIR,14:00 2019-02-16,RB,3000
Mmn17YhtJ2sO5nrF_20WT9BB6c_c,Busta Anderson,BIR,SL,14:00 2019-02-16,TE,3200
Ml9cOZHecV3pc9mEGX4ZR4Y6ZkMB,Amba Etta-Tawo,BIR,SL,14:00 2019-02-16,WR,6200
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,BIR,14:00 2019-02-16,TE,3500
MkF5UPgoj0KxTC06w0oSTc74NNC8,Marcus McDade,BIR,SL,14:00 2019-02-16,QB,5000
Mv78XJQcm2iMIRm38XWREbfs4rvz,Kaelin Clay,SL,BIR,14:00 2019-02-16,WR,3200
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,BIR,14:00 2019-02-16,RB,3000
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,BIR,14:00 2019-02-16,QB,5500
Mg5pmFv_IbDbejfUsLji-uwwKVUv,Ladarius Perkins,BIR,SL,14:00 2019-02-16,RB,4800
MgVmCgzjMvE-XO-J-zjrGbi-rCOd,Dres Anderson,SL,BIR,14:00 2019-02-16,WR,3300
MhEdk0XQnfjfHbj3AB3JlgfakHH9,Connor Davis,BIR,SL,14:00 2019-02-16,TE,3000
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,BIR,14:00 2019-02-16,QB,5000
MvmOLxRYf5EpHnnw3KboJ64aj5U8,Quinton Patton,BIR,SL,14:00 2019-02-16,WR,6300
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,BIR,14:00 2019-02-16,WR,3000
Mu4gOaZiYHNFV7pyrOxZm92AjVLZ,Blake Sims,BIR,SL,14:00 2019-02-16,QB,5000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,BIR,14:00 2019-02-16,TE,4800
MuMIoRMMnHjBlagLQoZ8W-WP6E-w,Amir Carlisle,BIR,SL,14:00 2019-02-16,WR,3000
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,BIR,14:00 2019-02-16,QB,5000
MuwAVWNm8bg7g5XoWanDdrYAEmqw,B.J. Daniels,SL,BIR,14:00 2019-02-16,QB,5000
MsyVDBtdKsgCYjpATLWxD0sH7Blm,Ty Isaac,BIR,SL,14:00 2019-02-16,RB,3000
MuYoCSN_reGSvVl8Z35Cp34r5CNV,Jack Bramswig,BIR,SL,14:00 2019-02-16,WR,3000
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,BIR,14:00 2019-02-16,WR,4800
MseOmwcB9ERo5Yb_5ejbYhmFxa5b,Keith Price,BIR,SL,14:00 2019-02-16,QB,5000
MsSyIj8ll2VgHiA2jn2sa1vGnFgt,Branden Oliver,SL,BIR,14:00 2019-02-16,RB,3900
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,BIR,14:00 2019-02-16,TE,3000
Mq1RStymgc8cFWxr8p8ySYfeWKpF,Lonnie Outlaw,BIR,SL,14:00 2019-02-16,WR,3000
MqGR0OsIc73esNR_54QUDDV-b4cW,Weslye Saunders,BIR,SL,14:00 2019-02-16,TE,3000
MpyqEM1_gXIsD4IUZIqZWH4orGOo,L'Damian Washington,BIR,SL,14:00 2019-02-16,WR,5000
