id,name,team,opponent,event_start,position,salary
MrCulWiIV_vBdrkYTrojBDpun75X,Aaron Murray,ATL,BIR,16:00 2019-03-31,QB,6200
MrheAoooRuZ0B2xqcIr7XnBLZDoW,Matt Simms,ATL,BIR,16:00 2019-03-31,QB,5100
Mtccg6qR_cXjZPWD-JqIMgEmOgXU,Stephen Hill,ATL,BIR,16:00 2019-03-31,WR,3000
Mq-GmGW4EfGjMYsrlxSJKz4Rpa6d,Bug Howard,ATL,BIR,16:00 2019-03-31,WR,3900
Mq5jqU-HbUqVHtCp9BI77nm6KnRB,Bernard Reedy,ATL,BIR,16:00 2019-03-31,WR,3000
Mq1RStymgc8cFWxr8p8ySYfeWKpF,Lonnie Outlaw,BIR,ATL,16:00 2019-03-31,WR,3000
Mp3zvfSwOo1W0Pu37w7W0tEq-jEF,Deniko Carter,ATL,BIR,16:00 2019-03-31,WR,3000
Mg1HYIc4h7TNc18_eROYoQ_2IyJC,Colin Thompson,BIR,ATL,16:00 2019-03-31,TE,3000
MvaVaRmk8kl8ADec-M9W6xBAZ90g,Mitchell Shegos,ATL,BIR,16:00 2019-03-31,WR,3000
Mso-Sk88_bEryhmiW_TmsarMRb5M,Greg Ducre,SD,SL,20:00 2019-03-30,RB,3000
MhUls-uWWUUVL6B-EkSWHmfe1WDY,Terry Swanson,SL,SD,20:00 2019-03-30,RB,3000
MjQdQplRusHyVzncTteLcd_4RdB4,Brian Brown,SD,SL,20:00 2019-03-30,WR,3800
MhCa7JbTmkeS_XZiwQNVy6GSLB-j,Aaron Peck,SD,SL,20:00 2019-03-30,TE,3000
MgL4D_RHJ9sR9_cgr7jc_wknKh73,Sam Mobley,SL,SD,20:00 2019-03-30,WR,3000
MhUElmUUm5ItoKzS_lLIuWNenhRM,De'Mornay Pierson-El,SL,SD,20:00 2019-03-30,WR,6100
MriNVkKuGd_7mZC31wwRWv2aZvyt,Terron Ward,SL,SD,20:00 2019-03-30,RB,3700
MkpRgd5SNWd31jHiLxntSELkwYKP,Terrell Watson,SD,SL,20:00 2019-03-30,RB,5000
MluzUXObHhe2cAWPPHcb4G54tlKb,Francis Owusu,SD,SL,20:00 2019-03-30,WR,3700
Mlx6Z1X5i5Av-jLpFjMD0O5wHPBX,Mike Bercovici,SD,SL,20:00 2019-03-30,QB,5900
Ms7obZS7dFXxIdQMVfg1WsQJeF3y,Dontez Ford,SD,SL,20:00 2019-03-30,WR,6600
MpWMIkFb1L5PEgV4vYswWm1p0gEO,Gavin Escobar,SD,SL,20:00 2019-03-30,TE,3800
MpBhJ3CZ5O38V01ldy5ZOOR2aELp,Devon Cajuste,SD,SL,20:00 2019-03-30,TE,3000
MoMskxw0NVnEJyzzdBGN1Ktv5iPx,Nick Stevens,SL,SD,20:00 2019-03-30,QB,5000
MoIfI6pzRT6PEupCPEz5uDPNSp9E,Joel Bouagnon,SL,SD,20:00 2019-03-30,RB,5500
MoGqnWzwx3W0b0JDeLuMs4hRNaD4,Alek Torgersen,SD,SL,20:00 2019-03-30,QB,5000
Mod3ITzCEzVq2YrkIKTVKWI4zUeO,Tyler Hoppes,SL,SD,20:00 2019-03-30,TE,3000
MnvL6-GbEKvM2KNii88YtoXpeeCF,Jordan Leslie,SL,SD,20:00 2019-03-30,WR,4000
Mm0slpmHcp2rAoyy_YujtIOMalki,Kameron Kelly,SD,SL,20:00 2019-03-30,WR,3000
Mn5pHXBrCRitfw2C4tMKBJBXZfQc,Korey Robertson,SL,SD,20:00 2019-03-30,WR,3000
Mnjlocn69S4cbFWfnc07dyXJTfiJ,Joe Williams,SL,SD,20:00 2019-03-30,RB,3000
MnhMeRsiWw6LMqSeT11jQLPbC19v,Adonis Jennings,SL,SD,20:00 2019-03-30,WR,3900
Mnc8xISXCM-ArpeuLVABzhBG1xBr,Ben Johnson,SD,SL,20:00 2019-03-30,TE,3300
MnZyXGX8iVvUgvjJtqLho4ON0yH6,Nick Truesdell,SL,SD,20:00 2019-03-30,TE,5200
MnSbN3NKTWGgbhSjjM2pzQ_20YJd,Marcus Baugh,SD,SL,20:00 2019-03-30,TE,3600
MmvHKLCRyZq-N-Gt2TxaMx3PtX1B,Alex Ross,SD,SL,20:00 2019-03-30,QB,5100
MoMrGcVxY9-wFwve2Zt5mI2-zP6U,Marvin Bracy-Williams Jr.,SL,SD,20:00 2019-03-30,WR,3000
MmIr6_Tggdgd2yO-XQnxLDtzVPS1,Tanner Balderree,SL,SD,20:00 2019-03-30,TE,3100
MkmAhau0FGwzGtqivpJVBbM_Rv34,Jahad Thomas,SD,SL,20:00 2019-03-30,RB,3000
MhpQ_EdOOdPGE72Xu2X1U6pw4jKi,Terrell Newby,SL,SD,20:00 2019-03-30,RB,3900
Mg7ESCLcQeEi-Z0oZGFiwY2--zlS,Josh Woodrum,SL,SD,20:00 2019-03-30,QB,5700
MqUNgf7DkM8xOxpVt6pmQt79ZCm4,Shane Wynn,SL,SD,20:00 2019-03-30,WR,3000
MgScDthiAkbMTa0nRqP2xaxVF5BI,Kyle Lewis,SD,SL,20:00 2019-03-30,WR,3000
MvvjScH-3vsslt5_WLNxjEcYd7wj,Matt Linehan,SL,SD,20:00 2019-03-30,QB,5000
MhfUsZoRzun-PJwfaZuaJS10nFTd,Brian Tyms,SL,SD,20:00 2019-03-30,WR,3400
MvqJnkN5sh8Byg8HsPF622BBTKGd,Bishop Sankey,SD,SL,20:00 2019-03-30,RB,4900
Mvj-Md_UANIB0mUeSN6xIge4-xEg,Laquvionte Gonzalez,SD,SL,20:00 2019-03-30,WR,3000
MvdQj0NQKoSmrIjc3Q2-3fqrLLc3,Kendal Thompson,SL,SD,20:00 2019-03-30,WR,3000
MvmXJXKw6X1sDtKBXVWEmd2Z0-kA,Shay Fields,SD,SL,20:00 2019-03-30,WR,3000
MugplZamc2FccLEXfQhqTP78rMH0,Anthony Denham,SL,SD,20:00 2019-03-30,TE,3200
MuHSfKeQrOoI1ClJnN-FfEA8b7H-,Austin Allen,SL,SD,20:00 2019-03-30,QB,5100
MuShKYY0K9EeX6CMhI3AqqdV8t4e,Kenny Bell,SL,SD,20:00 2019-03-30,WR,3000
MqJbakbCEnWa0GE5ufVxjYrW-xOm,Brandon Shippen,SL,SD,20:00 2019-03-30,WR,3000
MlykanC6iSdtw0gK2QlGM4-WBQxD,Malcolm Lewis,SL,SD,20:00 2019-03-30,WR,3000
MruASXlN9ksMnvFg3zcDg_6dISTx,Austin Traylor,SL,SD,20:00 2019-03-30,TE,3000
MtpaAkW1xD2OB6d8qJ8wyp5wSx5_,Nelson Spruce,SD,SL,20:00 2019-03-30,WR,6200
Mqs-U1gQrf9_eTiz3LS8GR68hjsZ,Ja'Quan Gardner,SD,SL,20:00 2019-03-30,RB,3200
MqG8mv-O0WxG7Ys9a-TXLeAlpKl4,Gary McKnight,SD,SL,20:00 2019-03-30,WR,3000
Ml2aJyxkx7lwDR4azvYur9AdRB-0,Chris Wuestner,SD,SL,20:00 2019-03-30,WR,3000
Mq1PLV5lOhdKtKO1E4E8csP5AGe-,Darius Powe,ORL,MEM,14:00 2019-03-30,WR,3000
MmRe-7NBO9YIy6K94hDWw8-mvOXf,Johnny Manziel,MEM,ORL,14:00 2019-03-30,QB,5300
MmdTzyAXr_06YKM9MvkpiX6Pysbd,Jalin Marshall,ORL,MEM,14:00 2019-03-30,WR,5800
MlYbA1bE5pTsO11ZvxV5Nn1xsrYI,Ryan Timmons,MEM,ORL,14:00 2019-03-30,WR,3000
Mnkh1iQb4Y5isX532bIn6EImwKO-,Brandon Silvers,MEM,ORL,14:00 2019-03-30,QB,5600
Mt4gflZxeBPVG4lzKOMS1mXCg5_l,Dillon Beard,MEM,ORL,14:00 2019-03-30,TE,3000
Mkc9kzRcckURCNXUWL-BkPIv-4il,Frankie Hammond,ORL,MEM,14:00 2019-03-30,WR,3000
MlV-02inUXrsEEpYRJOewDTYBKEj,Ishmael Hyman,ORL,MEM,14:00 2019-03-30,WR,3100
Mmmqlsepsal_J3NtkYLJF8G3nqSq,Stephen Morris,ORL,MEM,14:00 2019-03-30,QB,5000
Mpc5pPtq5oFQrAk8nDVXnbKV4P1D,Gerrard Sheppard,MEM,ORL,14:00 2019-03-30,WR,3300
MpZypZ4X4DO9uNQNzutAgaUT0XKI,Dontez Byrd,MEM,ORL,14:00 2019-03-30,WR,3500
Mn4R-c0RduILnqgZnvZjH3Jd8MVD,Chris Givens,MEM,ORL,14:00 2019-03-30,WR,3000
Moi9AWTLwLF-WmHNRk8tzww8hRT8,Scott Orndoff,ORL,MEM,14:00 2019-03-30,TE,3700
MoeMfNlZEYBPr7ka0PjOdeR7HMP4,Freddie Stevenson,ORL,MEM,14:00 2019-03-30,RB,3000
MnFNOyNyHw3fXrcKp2lxuEu1-nwP,"Alton ""Pig"" Howard",MEM,ORL,14:00 2019-03-30,WR,3600
MmdtBPUESCj6etrJlxQqHVJwRPKO,Kenny Hilliard,MEM,ORL,14:00 2019-03-30,RB,3000
MmMr1PqQzXo0ZVHk39O2j4ktgFhu,Adrien Robinson,MEM,ORL,14:00 2019-03-30,TE,3200
Mlkn1pQPSwR3LemN-XCL48ySzaYZ,Chris Thompson,ORL,MEM,14:00 2019-03-30,WR,3000
Mljhybw7om52eXm6ZeD_ANOK77jn,Matt Weiser,ORL,MEM,14:00 2019-03-30,TE,3100
MlcxcyvoaMkgMadxjz-PrXKAmhCJ,Ryan Green,ORL,MEM,14:00 2019-03-30,RB,3000
MkiXHB9MYn5EIMB45S7Fibn3RG3M,Sean Price,ORL,MEM,14:00 2019-03-30,TE,3000
Mjwho2KhxUh6xpMCmX3U-V_km0UF,Damore'ea Stringfellow,MEM,ORL,14:00 2019-03-30,WR,3000
MjnRSiLQsYyZvE5hxod1B0h_Ignj,Zach Mettenberger,MEM,ORL,14:00 2019-03-30,QB,5000
MjettGyZJjFuU3x_kJi48USJ-Rrp,"Louis Murphy, Jr.",ORL,MEM,14:00 2019-03-30,WR,3000
MjQz3RHcgjyoXXVYFkrbYJBL3yvn,Zac Stacy,MEM,ORL,14:00 2019-03-30,RB,6700
MhrAJwyKga3UBoK-J_v307TucpTf,Troy Cook,MEM,ORL,14:00 2019-03-30,QB,5000
Mv5aLcnX86bjZaa2ms87A1SdYdZd,Terrence Magee,MEM,ORL,14:00 2019-03-30,RB,3600
MghafSFsmMJEqEbj9V32CpQYylAK,Deandre Goolsby,ORL,MEM,14:00 2019-03-30,TE,3000
Mg_iWUx6iDiql9d09kaUxijp2Qvy,Daniel Williams,MEM,ORL,14:00 2019-03-30,WR,5600
Mg89OyTmItplfDaiI18qnQn6A-Kr,Brandon Barnes,MEM,ORL,14:00 2019-03-30,TE,3200
Mg8t9oQKqwdsKIyXSmqRSW_X70cM,Devin Lucien,MEM,ORL,14:00 2019-03-30,WR,3500
Mg4AHqskdCcKzLq-LxVL4JwlkGWh,Mark Herndon,ORL,MEM,14:00 2019-03-30,RB,3000
MgWqgIYh39TaLl2VCdS8tsfiVWxV,D'Ernest Johnson,ORL,MEM,14:00 2019-03-30,RB,4700
MhRTrUtStQOpZRmQASCkBgV0fhIJ,Reece Horn,MEM,ORL,14:00 2019-03-30,WR,6500
MvZ6gLtpamosPsiiexXMnTl1DlPa,Christian Briggs,MEM,ORL,14:00 2019-03-30,WR,3000
MvTT4xOoMN8rnyOaC30nCg5GEUA7,Larry Donnell,MEM,ORL,14:00 2019-03-30,TE,3000
Mvos-CiReB7Xgv_4M0LSY8WsAuH8,Charles Johnson,ORL,MEM,14:00 2019-03-30,WR,7600
Mul2mvkoQSqrfJpTvU04gOWesuV-,Cordon Moog,MEM,ORL,14:00 2019-03-30,RB,3000
Muh23P6Whs1oYp8njPCCEt0psh-G,Akeem Hunt,ORL,MEM,14:00 2019-03-30,RB,4400
Mt8qaE2AsIDmodlxS6QH8H-BvJsU,Ryan Mallet,MEM,ORL,14:00 2019-03-30,QB,5000
MuMIoRMMnHjBlagLQoZ8W-WP6E-w,Amir Carlisle,MEM,ORL,14:00 2019-03-30,WR,3200
MtrMUn2A9gmLtX-r9HO6AkYUy6XR,Rannell Hall,ORL,MEM,14:00 2019-03-30,WR,5000
MslD5In5tqTq-Wa_R1hyVprcNKb6,Christian Hackenberg,MEM,ORL,14:00 2019-03-30,QB,5000
MuV61fWM6sA0uQR9zlLTFTE5KrTp,Willie Quinn,ORL,MEM,14:00 2019-03-30,WR,3000
MtSJTnGpkivopNJBMTr_0CszuGay,Darryl Richardson,MEM,ORL,14:00 2019-03-30,TE,3000
MtF3S8heBWTIt-sqIhfmnCuWqGBm,Drew Morgan,MEM,ORL,14:00 2019-03-30,WR,3000
MsSW7k2bvNdN0P0l5GxNqN339QSX,Anthony Manzo-Lewis,MEM,ORL,14:00 2019-03-30,RB,3000
MrcbTGRfExX6jV5TIlzBA0U5Hj2E,De'Veon Smith,ORL,MEM,14:00 2019-03-30,RB,5300
Mtd5_MUsT9kODDCWx2Xbgr5IqD5c,Kevin Anderson,ORL,MEM,14:00 2019-03-30,QB,5000
MtTXt5qR6aXBn7AhYtdhdMbDZTQu,Javontee Herndon,MEM,ORL,14:00 2019-03-30,WR,3000
Mqnq5l339f1e7sM0Ypu4qHaoIBdh,Austin Appleby,ORL,MEM,14:00 2019-03-30,QB,5000
MqGd44MUMsf1cWf9eclgu5gZxo_b,Garrett Gilbert,ORL,MEM,14:00 2019-03-30,QB,6700
MrxsVJwCGFXBajsksqfAYwPZbFtK,Donteea Dye Jr.,ORL,MEM,14:00 2019-03-30,WR,3300
